RRE;;;;;;;;;;;
PARAMETERS;;;;;;;;;;;
window_size; threshold_L; threshold_H; p_t_ini; e_ini; size_ratio; subs_NOx; min_packages; max_packages;;;
60;80000;100000;100000;4000;4;9000;1;20;;;
ALL SIMULATION RESULTS;;;;;;;;;;;
total_steps(sec); minutes; avg_time_per_package (sec); p_t_total_all_steps; e_t_total_all_steps; p_t_control_zone_all_steps;  e_t_control_zone_all_steps; avg_k_all_steps; veh_enter_cz_all_steps; avg_total_time_all_steps;;
5053;84.0;1.379.755.033.557.040;2.978.410.592.863.310;9.055.836.944.211.610;8.765.412.141.932.460;6.037.471.885.089.170;3.489.359.792.150.130;24;13.939.642.857.142.800;;
WINDOWS;;;;;;;;;;;
step; NOx_total_w; NOx_total_acum; lambda; p_t_total; e_t_total; p_t_control_zone; e_t_control_zone; k_control_zone; num_veh_total; num_vehicles_control_zone;  
4560;3.641.237.478.261.360;8.910.003.816.673.860;1.037.273.492.152.020;6.318.386.297.872.790;3.641.237.478.261.360;5.550.093.766.056.080;0;1;7;0;
4620;28.927.854.149.790.900;8.938.931.670.823.650;0.9574398745511656;6.312.846.316.538.740;28.927.854.149.790.900;4.688.397.878.960.030;0;1;7;0;
4680;29.985.722.288.800.200;8.968.917.393.112.450;0.8681396787422726;631.157.901.039.282;29.985.722.288.800.200;3.907.072.168.091.990;0;1;6;0;
4740;2.583.034.693.190.280;8.994.747.740.044.350;10.008.954.233.733.900;6.301.377.122.083.280;2.583.034.693.190.280;3.006.266.287.055.930;0;1;5;0;
4800;18.888.103.060.382.700;9.013.635.843.104.730;11.928.306.550.154.100;6.277.323.321.563.100;18.888.103.060.382.700;19.327.186.975.420.600;0;1;3;0;
4860;14.117.147.297.642.000;902.775.299.040.238;11.082.092.559.323.200;6.251.544.935.647.180;14.117.147.297.642.000;9.353.303.672.029.780;0;1;3;0;
4920;15.048.434.497.771.200;9.042.801.424.900.150;10.158.469.793.799.100;6.230.022.878.887.280;15.048.434.497.771.200;2.106.808.576.105.830;0;1;3;0;
4980;861.817.801.042.123;9.051.419.602.910.570;11.441.159.115.682.100;6.197.452.884.081.240;861.817.801.042.123;0;0;1;1;0;
5040;4.417.341.301.039.120;9.055.836.944.211.610;0.8928704512252058;6.169.726.889.138.170;4.417.341.301.039.120;0;0;1;1;0;
VEHICLES;;;;;;;;;;;
id; vType; NOx_total_veh; n_packages; step_ini; step_fin; total_time(sec);average_package;enter_cz;;;
veh26;truck;8.115.595.467.375.720;5;109;1251;1142;228.4;TRUE;;;
veh27;truck;8.174.252.727.068.880;19;112;1326;1214;6.389.473.684.210.520;TRUE;;;
veh34;truck;8.527.065.954.831.640;3;153;1333;1180;3.933.333.333.333.330;TRUE;;;
veh37;truck;791.681.037.834.742;9;157;1287;1130;12.555.555.555.555.500;TRUE;;;
veh41;truck;8.478.941.863.498.220;4;172;1346;1174;293.5;TRUE;;;
veh43;truck;8.423.658.551.450.740;16;182;1472;1290;80.625;TRUE;;;
veh47;truck;8.050.780.062.143.970;15;193;1344;1151;7.673.333.333.333.330;TRUE;;;
veh60;truck;8.629.373.410.044.250;16;237;1494;1257;785.625;TRUE;;;
veh73;truck;11.387.759.002.255.300;13;282;1793;1511;11.623.076.923.076.900;FALSE;;;
veh91;truck;11.804.205.893.162.300;7;334;1911;1577;22.528.571.428.571.400;FALSE;;;
veh92;truck;14.619.351.026.992.100;4;338;1913;1575;393.75;FALSE;;;
veh95;truck;11.366.545.215.562.800;16;344;1788;1444;90.25;FALSE;;;
veh96;truck;11.357.531.269.484.100;1;345;1778;1433;1433.0;FALSE;;;
veh106;truck;11.260.967.344.228.700;13;379;1756;1377;10.592.307.692.307.600;FALSE;;;
veh121;truck;11.310.840.277.591.500;14;435;1903;1468;10.485.714.285.714.200;FALSE;;;
veh126;truck;1.165.704.582.221.320;20;452;1977;1525;76.25;FALSE;;;
veh139;truck;1.188.849.565.769.770;1;517;2080;1563;1563.0;FALSE;;;
veh196;truck;11.627.411.138.196.300;15;717;2227;1510;10.066.666.666.666.600;FALSE;;;
veh206;truck;12.065.832.182.345.000;9;747;2263;1516;16.844.444.444.444.400;FALSE;;;
veh222;truck;11.522.720.891.764.400;8;817;2175;1358;169.75;FALSE;;;
veh231;truck;1.147.819.885.833.440;19;843;2295;1452;7.642.105.263.157.890;FALSE;;;
veh241;truck;11.616.431.806.659.100;4;888;2346;1458;364.5;FALSE;;;
veh267;truck;11.689.052.266.211.900;11;976;2463;1487;1.351.818.181.818.180;FALSE;;;
veh271;truck;1.188.002.632.656.330;1;980;2535;1555;1555.0;FALSE;;;
veh288;truck;1.206.116.608.984.200;1;1037;2644;1607;1607.0;FALSE;;;
veh295;truck;12.047.512.815.516.400;1;1068;2634;1566;1566.0;FALSE;;;
veh308;truck;11.713.686.472.414.100;18;1118;2650;1532;8.511.111.111.111.110;FALSE;;;
veh313;truck;125.136.656.844.565;1;1133;2651;1518;1518.0;FALSE;;;
veh326;truck;13.342.732.321.533.500;13;1190;2653;1463;11.253.846.153.846.100;FALSE;;;
veh327;truck;12.035.844.663.062.300;7;1193;2714;1521;21.728.571.428.571.400;FALSE;;;
veh337;truck;11.123.919.498.749.200;14;1208;2552;1344;96.0;FALSE;;;
veh351;truck;11.410.110.290.825.000;1;1247;2605;1358;1358.0;FALSE;;;
veh366;truck;8.530.356.563.111.240;17;1287;2464;1177;6.923.529.411.764.700;TRUE;;;
veh370;truck;11.775.449.546.108.200;8;1301;2670;1369;171.125;FALSE;;;
veh375;truck;8.421.125.982.984.360;15;1307;2490;1183;7.886.666.666.666.660;TRUE;;;
veh377;truck;9.506.383.781.490.980;16;1323;2536;1213;758.125;TRUE;;;
veh382;truck;11.820.688.805.660.000;18;1343;2828;1485;82.5;FALSE;;;
veh399;truck;8.204.707.099.454.540;8;1410;2491;1081;135.125;TRUE;;;
veh401;truck;11.487.131.321.466.000;12;1422;2819;1397;11.641.666.666.666.600;FALSE;;;
veh402;truck;8.510.459.411.325.140;8;1424;2667;1243;155.375;TRUE;;;
veh404;truck;1.158.171.455.746.190;8;1426;2865;1439;179.875;FALSE;;;
veh408;truck;11.243.853.090.215.500;15;1435;2925;1490;9.933.333.333.333.330;FALSE;;;
veh409;truck;11.379.934.060.793.900;10;1439;2842;1403;140.3;FALSE;;;
veh410;truck;11.936.168.129.967.700;1;1444;2883;1439;1439.0;FALSE;;;
veh412;truck;11.861.323.554.530.000;14;1452;2899;1447;10.335.714.285.714.200;FALSE;;;
veh416;truck;9.184.381.848.520.740;18;1489;2669;1180;6.555.555.555.555.550;TRUE;;;
veh418;truck;11.915.094.554.273.900;4;1502;2972;1470;367.5;FALSE;;;
veh427;truck;11.848.124.882.913.400;6;1534;3076;1542;257.0;FALSE;;;
veh430;truck;1.137.187.604.048.520;10;1541;3094;1553;155.3;FALSE;;;
veh435;truck;11.289.145.667.036.400;4;1565;3145;1580;395.0;FALSE;;;
veh445;truck;11.116.207.185.582.900;11;1610;3186;1576;14.327.272.727.272.700;FALSE;;;
veh456;truck;12.666.640.621.035.500;17;1643;3147;1504;8.847.058.823.529.410;FALSE;;;
veh458;truck;10.790.501.196.261.500;14;1653;3096;1443;10.307.142.857.142.800;FALSE;;;
veh463;truck;11.721.315.982.185.900;17;1658;3064;1406;8.270.588.235.294.110;FALSE;;;
veh491;truck;1.192.283.801.571.110;7;1770;3237;1467;20.957.142.857.142.800;FALSE;;;
veh492;truck;1.177.260.529.560.590;10;1774;3245;1471;147.1;FALSE;;;
veh502;truck;11.947.288.787.208.500;10;1817;3364;1547;154.7;FALSE;;;
veh555;truck;11.284.089.089.793.400;19;2027;3392;1365;7.184.210.526.315.780;FALSE;;;
veh607;truck;11.773.735.498.156.000;16;2240;3691;1451;906.875;FALSE;;;
veh612;truck;11.749.088.386.966.100;17;2246;3734;1488;8.752.941.176.470.580;FALSE;;;
veh620;truck;7.730.308.782.781.230;13;2266;3397;1131;87.0;TRUE;;;
veh644;truck;11.695.177.138.624.300;19;2368;3754;1386;7.294.736.842.105.260;FALSE;;;
veh647;truck;11.463.967.718.712.000;2;2396;3850;1454;727.0;FALSE;;;
veh676;truck;8.078.202.209.633.230;16;2512;3697;1185;740.625;TRUE;;;
veh703;truck;881.092.412.397.388;8;2614;3844;1230;153.75;TRUE;;;
veh726;truck;8.223.308.080.966.010;13;2682;3934;1252;963.076.923.076.923;TRUE;;;
veh753;truck;8.503.255.263.900.230;14;2771;4016;1245;8.892.857.142.857.140;TRUE;;;
veh778;truck;85.827.937.952.605;6;2841;4088;1247;20.783.333.333.333.300;TRUE;;;
veh786;truck;8.697.133.657.524.210;12;2874;4038;1164;97.0;TRUE;;;
veh787;truck;8.032.605.496.682.400;18;2877;4040;1163;6.461.111.111.111.110;TRUE;;;
veh796;truck;813.470.476.519.641;12;2914;4076;1162;9.683.333.333.333.330;TRUE;;;
veh802;truck;8.674.638.317.771.380;3;2936;4139;1203;401.0;TRUE;;;
veh813;truck;11.592.855.944.178.900;15;2962;4471;1509;100.6;FALSE;;;
veh814;truck;13.328.727.385.885.300;17;2966;4472;1506;8.858.823.529.411.760;FALSE;;;
veh832;truck;1.147.420.824.194.070;4;3011;4507;1496;374.0;FALSE;;;
veh848;truck;11.830.202.514.581.500;6;3050;4526;1476;246.0;FALSE;;;
veh856;truck;11.897.393.941.754.000;17;3082;4529;1447;8.511.764.705.882.350;FALSE;;;
veh887;truck;10.901.064.145.526.700;13;3190;4661;1471;11.315.384.615.384.600;FALSE;;;
veh933;truck;11.131.440.884.751.300;12;3298;4752;1454;12.116.666.666.666.600;FALSE;;;
veh944;truck;10.957.721.409.806.400;16;3341;4740;1399;874.375;FALSE;;;
veh947;truck;1.124.997.550.508.100;1;3355;4791;1436;1436.0;FALSE;;;
veh982;truck;11.470.244.218.224.300;16;3459;4925;1466;91.625;FALSE;;;
veh1002;truck;11.554.673.882.045.500;2;3517;4969;1452;726.0;FALSE;;;
veh1013;truck;11.961.968.247.151.300;10;3559;5053;1494;149.4;FALSE;;;
